snapshot_date,platform,keyword,occupation_code,industry_code,total_reported,stop_reason,occupation_label_de,occupation_label_en,industry_label_de,industry_label_en
2026-09-03,arbeit.swiss,941,,,444,exhausted,,,,
2026-09-03,arbeit.swiss,Fachmann Operationstechnik,,,438,exhausted,,,,
2026-09-03,arbeit.swiss,263,,,422,exhausted,,,,
2026-09-03,arbeit.swiss,FaBe,,,415,exhausted,,,,
2026-09-03,arbeit.swiss,334,,,411,exhausted,,,,
2026-09-03,arbeit.swiss,Recruiter,,,409,exhausted,,,,
2026-09-03,arbeit.swiss,Landwirt,,,402,exhausted,,,,
2026-09-03,arbeit.swiss,Geschäftsleiter,,,396,exhausted,,,,
2026-09-03,arbeit.swiss,422,,,389,exhausted,,,,
2026-09-03,arbeit.swiss,Landmaschinenmechaniker,,,387,exhausted,,,,
2026-09-03,arbeit.swiss,121,,,383,exhausted,,,,
2026-09-03,arbeit.swiss,Spengler,,,376,exhausted,,,,
2026-09-03,arbeit.swiss,Handwerker,,,364,exhausted,,,,
2026-09-03,arbeit.swiss,Produktionsmitarbeiter,,,359,exhausted,,,,
2026-09-03,arbeit.swiss,321,,,355,exhausted,,,,
2026-09-03,arbeit.swiss,532,,,350,exhausted,,,,
2026-09-03,arbeit.swiss,Elektroplaner,,,349,exhausted,,,,
2026-09-03,arbeit.swiss,112,,,333,exhausted,,,,
2026-09-03,arbeit.swiss,Dachdecker,,,332,exhausted,,,,
2026-09-03,arbeit.swiss,Kranführer,,,329,exhausted,,,,
2026-09-03,arbeit.swiss,Elektromonteur,,,328,exhausted,,,,
2026-09-03,arbeit.swiss,Support Engineer,,,328,exhausted,,,,
2026-09-03,arbeit.swiss,261,,,323,exhausted,,,,
2026-09-03,arbeit.swiss,Software Engineer,,,322,exhausted,,,,
2026-09-03,arbeit.swiss,Schweisser,,,320,exhausted,,,,
2026-09-03,arbeit.swiss,Sales Manager,,,317,exhausted,,,,
2026-09-03,arbeit.swiss,Landschaftsgärtner,,,315,exhausted,,,,
2026-09-03,arbeit.swiss,Kundenberater,,,309,exhausted,,,,
2026-09-03,arbeit.swiss,Advisor,,,307,exhausted,,,,
2026-09-03,arbeit.swiss,343,,,280,exhausted,,,,
2026-09-03,arbeit.swiss,833,,,280,exhausted,,,,
2026-09-03,arbeit.swiss,Chef de Partie,,,277,exhausted,,,,
2026-09-03,arbeit.swiss,134,,,276,exhausted,,,,
2026-09-03,arbeit.swiss,216,,,273,exhausted,,,,
2026-09-03,arbeit.swiss,Verkaufsberater,,,267,exhausted,,,,
2026-09-03,arbeit.swiss,541,,,264,exhausted,,,,
2026-09-03,arbeit.swiss,Geschäftsführer,,,263,exhausted,,,,
2026-09-03,arbeit.swiss,Application Manager,,,257,exhausted,,,,
2026-09-03,arbeit.swiss,252,,,253,exhausted,,,,
2026-09-03,arbeit.swiss,Innovation Manager,,,252,exhausted,,,,
2026-09-03,arbeit.swiss,Marketing Manager,,,251,exhausted,,,,
2026-09-03,arbeit.swiss,Konstrukteur,,,248,exhausted,,,,
2026-09-03,arbeit.swiss,HR Manager,,,247,exhausted,,,,
2026-09-03,arbeit.swiss,Gärtner EFZ,,,243,exhausted,,,,
2026-09-03,arbeit.swiss,Cloud Engineer,,,241,exhausted,,,,
2026-09-03,arbeit.swiss,2nd Level Support,,,241,exhausted,,,,
2026-09-03,arbeit.swiss,250,,,230,exhausted,,,,
2026-09-03,arbeit.swiss,830,,,229,exhausted,,,,
2026-09-03,arbeit.swiss,Pharmazeut,,,228,exhausted,,,,
2026-09-03,arbeit.swiss,Engineering Manager,,,227,exhausted,,,,
2026-09-03,arbeit.swiss,351,,,221,exhausted,,,,
2026-09-03,arbeit.swiss,731,,,219,exhausted,,,,
2026-09-03,arbeit.swiss,122,,,216,exhausted,,,,
2026-09-03,arbeit.swiss,Servicemitarbeiter,,,215,exhausted,,,,
2026-09-03,arbeit.swiss,Treuhänder,,,213,exhausted,,,,
2026-09-03,arbeit.swiss,722,,,212,exhausted,,,,
2026-09-03,arbeit.swiss,Informatiker EFZ,,,212,exhausted,,,,
2026-09-03,arbeit.swiss,Quality Manager,,,211,exhausted,,,,
2026-09-03,arbeit.swiss,Account Manager,,,211,exhausted,,,,
2026-09-03,arbeit.swiss,Data Engineer,,,208,exhausted,,,,
2026-09-03,arbeit.swiss,Security Engineer,,,208,exhausted,,,,
2026-09-03,arbeit.swiss,Systems Engineer,,,207,exhausted,,,,
2026-09-03,arbeit.swiss,335,,,195,exhausted,,,,
2026-09-03,arbeit.swiss,HR-Berater,,,190,exhausted,,,,
2026-09-03,arbeit.swiss,Compliance Manager,,,189,exhausted,,,,
2026-09-03,arbeit.swiss,751,,,188,exhausted,,,,
2026-09-03,arbeit.swiss,Lagermitarbeiter,,,186,exhausted,,,,
2026-09-03,arbeit.swiss,Bäcker,,,180,exhausted,,,,
2026-09-03,arbeit.swiss,Engagement Manager,,,180,exhausted,,,,
2026-09-03,arbeit.swiss,200,,,176,exhausted,,,,
2026-09-03,arbeit.swiss,Netzelektriker,,,171,exhausted,,,,
2026-09-03,arbeit.swiss,Anwalt,,,170,exhausted,,,,
2026-09-03,arbeit.swiss,Senior Consultant,,,164,exhausted,,,,
2026-09-03,arbeit.swiss,Betriebsmechaniker,,,164,exhausted,,,,
2026-09-03,arbeit.swiss,Portfolio Manager,,,158,exhausted,,,,
2026-09-03,arbeit.swiss,Automation Engineer,,,156,exhausted,,,,
2026-09-03,arbeit.swiss,Change Manager,,,153,exhausted,,,,
2026-09-03,arbeit.swiss,Chef de Cuisine,,,150,exhausted,,,,
2026-09-03,arbeit.swiss,Küchenchef,,,147,exhausted,,,,
2026-09-03,arbeit.swiss,HR Generalist,,,147,exhausted,,,,
2026-09-03,arbeit.swiss,752,,,139,exhausted,,,,
2026-09-03,arbeit.swiss,Automechaniker,,,138,exhausted,,,,
2026-09-03,arbeit.swiss,Transformation Manager,,,138,exhausted,,,,
2026-09-03,arbeit.swiss,Detailhandelsfachfrau,,,135,exhausted,,,,
2026-09-03,arbeit.swiss,Schneider,,,134,exhausted,,,,
2026-09-03,arbeit.swiss,Wirtschaftsprüfer,,,129,exhausted,,,,
2026-09-03,arbeit.swiss,Technischer Leiter,,,128,exhausted,,,,
2026-09-03,arbeit.swiss,235,,,128,exhausted,,,,
2026-09-03,arbeit.swiss,CRM Manager,,,125,exhausted,,,,
2026-09-03,arbeit.swiss,421,,,124,exhausted,,,,
2026-09-03,arbeit.swiss,Application Engineer,,,124,exhausted,,,,
2026-09-03,arbeit.swiss,Controller,,,123,exhausted,,,,
2026-09-03,arbeit.swiss,Automobil-Mechatroniker EFZ,,,122,exhausted,,,,
2026-09-03,arbeit.swiss,524,,,118,exhausted,,,,
2026-09-03,arbeit.swiss,Disponent,,,115,exhausted,,,,
2026-09-03,arbeit.swiss,IT Consultant,,,115,exhausted,,,,
2026-09-03,arbeit.swiss,Risk Manager,,,115,exhausted,,,,
2026-09-03,arbeit.swiss,514,,,114,exhausted,,,,
2026-09-03,arbeit.swiss,Management Consultant,,,114,exhausted,,,,
2026-09-03,arbeit.swiss,Business Analyst,,,114,exhausted,,,,
2026-09-03,arbeit.swiss,141,,,113,exhausted,,,,
2026-09-03,arbeit.swiss,Metzger,,,112,exhausted,,,,
2026-09-03,arbeit.swiss,Automobil-Fachmann,,,110,exhausted,,,,
2026-09-03,arbeit.swiss,Business Consultant,,,109,exhausted,,,,
2026-09-03,arbeit.swiss,Talent Acquisition Manager,,,108,exhausted,,,,
2026-09-03,arbeit.swiss,Ingenieur Energie,,,106,exhausted,,,,
2026-09-03,arbeit.swiss,CRA,,,105,exhausted,,,,
2026-09-03,arbeit.swiss,742,,,101,exhausted,,,,
2026-09-03,arbeit.swiss,Treuhand Mandatsleiter,,,98,exhausted,,,,
2026-09-03,arbeit.swiss,Process Development Engineer,,,97,exhausted,,,,
2026-09-03,arbeit.swiss,Sachbearbeiter Kanton,,,96,exhausted,,,,
2026-09-03,arbeit.swiss,Relationship Manager,,,95,exhausted,,,,
2026-09-03,arbeit.swiss,962,,,91,exhausted,,,,
2026-09-03,arbeit.swiss,754,,,91,exhausted,,,,
2026-09-03,arbeit.swiss,Talent Acquisition Specialist,,,89,exhausted,,,,
2026-09-03,arbeit.swiss,Notfalldienst,,,86,exhausted,,,,
2026-09-03,arbeit.swiss,961,,,81,exhausted,,,,
2026-09-03,arbeit.swiss,Audit Senior,,,78,exhausted,,,,
2026-09-03,arbeit.swiss,Industriemechaniker,,,78,exhausted,,,,
2026-09-03,arbeit.swiss,Betreuer,,,77,exhausted,,,,
2026-09-03,arbeit.swiss,Sales Consultant,,,74,exhausted,,,,
2026-09-03,arbeit.swiss,342,,,74,exhausted,,,,
2026-09-03,arbeit.swiss,Sicherheitsdienst,,,74,exhausted,,,,
2026-09-03,arbeit.swiss,Brand Manager,,,74,exhausted,,,,
2026-09-03,arbeit.swiss,Aussendienstmitarbeiter,,,74,exhausted,,,,
2026-09-03,arbeit.swiss,Ausbildner,,,71,exhausted,,,,
2026-09-03,arbeit.swiss,Audit Manager,,,68,exhausted,,,,
2026-09-03,arbeit.swiss,Head of HR,,,66,exhausted,,,,
2026-09-03,arbeit.swiss,Laborant,,,66,exhausted,,,,
2026-09-03,arbeit.swiss,Versicherungsberater,,,65,exhausted,,,,
2026-09-03,arbeit.swiss,Versicherungsvermittler,,,65,exhausted,,,,
2026-09-03,arbeit.swiss,Elektrotechniker,,,61,exhausted,,,,
2026-09-03,arbeit.swiss,811,,,61,exhausted,,,,
2026-09-03,arbeit.swiss,Lebensmitteltechnologe,,,57,exhausted,,,,
2026-09-03,arbeit.swiss,Software Architect,,,56,exhausted,,,,
2026-09-03,arbeit.swiss,732,,,55,exhausted,,,,
2026-09-03,arbeit.swiss,Bäcker-Konditor,,,55,exhausted,,,,
2026-09-03,arbeit.swiss,Commis de Cuisine,,,55,exhausted,,,,
2026-09-03,arbeit.swiss,Content Manager,,,55,exhausted,,,,
2026-09-03,arbeit.swiss,816,,,55,exhausted,,,,
2026-09-03,arbeit.swiss,Distribution Manager,,,54,exhausted,,,,
2026-09-03,arbeit.swiss,264,,,53,exhausted,,,,
2026-09-03,arbeit.swiss,Ingenieur Elektrotechnik,,,53,exhausted,,,,
2026-09-03,arbeit.swiss,815,,,52,exhausted,,,,
2026-09-03,arbeit.swiss,Community Manager,,,52,exhausted,,,,
2026-09-03,arbeit.swiss,523,,,50,exhausted,,,,
2026-09-03,arbeit.swiss,832,,,50,exhausted,,,,
2026-09-03,arbeit.swiss,Manager Consulting,,,48,exhausted,,,,
2026-09-03,arbeit.swiss,Fischer,,,48,exhausted,,,,
2026-09-03,arbeit.swiss,Compliance Officer,,,48,exhausted,,,,
2026-09-03,arbeit.swiss,Communications Manager,,,47,exhausted,,,,
2026-09-03,arbeit.swiss,Schulleiter,,,45,exhausted,,,,
2026-09-03,arbeit.swiss,Sales Advisor,,,44,exhausted,,,,
2026-09-03,arbeit.swiss,Staatsanwalt,,,44,exhausted,,,,
2026-09-03,arbeit.swiss,111,,,42,exhausted,,,,
2026-09-03,arbeit.swiss,Fleischfachmann,,,42,exhausted,,,,
2026-09-03,arbeit.swiss,Kaufmännische Mitarbeiterin,,,41,exhausted,,,,
2026-09-03,arbeit.swiss,821,,,41,exhausted,,,,
2026-09-03,arbeit.swiss,262,,,41,exhausted,,,,
2026-09-03,arbeit.swiss,Kundenberater Bank,,,41,exhausted,,,,
2026-09-03,arbeit.swiss,Forstwart,,,40,exhausted,,,,
2026-09-03,arbeit.swiss,Research Scientist,,,40,exhausted,,,,
2026-09-03,arbeit.swiss,Data Consultant,,,40,exhausted,,,,
2026-09-03,arbeit.swiss,142,,,40,exhausted,,,,
2026-09-03,arbeit.swiss,Vorsorgeberater,,,40,exhausted,,,,
2026-09-03,arbeit.swiss,Marketing Specialist,,,39,exhausted,,,,
2026-09-03,arbeit.swiss,813,,,39,exhausted,,,,
2026-09-03,arbeit.swiss,212,,,39,exhausted,,,,
2026-09-03,arbeit.swiss,Audit Partner,,,39,exhausted,,,,
2026-09-03,arbeit.swiss,Software Developer,,,38,exhausted,,,,
2026-09-03,arbeit.swiss,Umweltingenieur,,,38,exhausted,,,,
2026-09-03,arbeit.swiss,Apotheker,,,37,exhausted,,,,
2026-09-03,arbeit.swiss,Lehrer,,,36,exhausted,,,,
2026-09-03,arbeit.swiss,Financial Consultant,,,36,exhausted,,,,
2026-09-03,arbeit.swiss,213,,,34,exhausted,,,,
2026-09-03,arbeit.swiss,Head of Marketing,,,34,exhausted,,,,
2026-09-03,arbeit.swiss,Sachbearbeiter Gemeinde,,,34,exhausted,,,,
2026-09-03,arbeit.swiss,Rezeptionist,,,34,exhausted,,,,
2026-09-03,arbeit.swiss,External Asset Manager,,,34,exhausted,,,,
2026-09-03,arbeit.swiss,Vermögensverwalter,,,34,exhausted,,,,
2026-09-03,arbeit.swiss,Life Science Manager,,,34,exhausted,,,,
2026-09-03,arbeit.swiss,Gartenbauer,,,34,exhausted,,,,
2026-09-03,arbeit.swiss,Masseur,,,33,exhausted,,,,
2026-09-03,arbeit.swiss,Radiologiefachmann,,,33,exhausted,,,,
2026-09-03,arbeit.swiss,814,,,33,exhausted,,,,
2026-09-03,arbeit.swiss,Tax Manager,,,33,exhausted,,,,
2026-09-03,arbeit.swiss,812,,,32,exhausted,,,,
2026-09-03,arbeit.swiss,Kundenberater Privatkunden,,,32,exhausted,,,,
2026-09-03,arbeit.swiss,Milchtechnologe,,,32,exhausted,,,,
2026-09-03,arbeit.swiss,Facility Energie,,,31,exhausted,,,,
2026-09-03,arbeit.swiss,Life Insurance,,,31,exhausted,,,,
2026-09-03,arbeit.swiss,Personalassistent,,,30,exhausted,,,,
2026-09-03,arbeit.swiss,Käser,,,30,exhausted,,,,
2026-09-03,arbeit.swiss,Kundenberater Firmenkunden,,,29,exhausted,,,,
2026-09-03,arbeit.swiss,Vorsorge-Spezialist,,,27,exhausted,,,,
2026-09-03,arbeit.swiss,Rektor,,,27,exhausted,,,,
2026-09-03,arbeit.swiss,613,,,26,exhausted,,,,
2026-09-03,arbeit.swiss,231,,,26,exhausted,,,,
2026-09-03,arbeit.swiss,Uhrmacher,,,26,exhausted,,,,
2026-09-03,arbeit.swiss,Process Engineer Medical,,,26,exhausted,,,,
2026-09-03,arbeit.swiss,Gerichtsschreiber,,,25,exhausted,,,,
2026-09-03,arbeit.swiss,313,,,25,exhausted,,,,
2026-09-03,arbeit.swiss,Account Executive,,,25,exhausted,,,,
2026-09-03,arbeit.swiss,HR Director,,,24,exhausted,,,,
2026-09-03,arbeit.swiss,Kundenberater Versicherung,,,24,exhausted,,,,
2026-09-03,arbeit.swiss,Head of Energy,,,23,exhausted,,,,
2026-09-03,arbeit.swiss,Förster,,,23,exhausted,,,,
2026-09-03,arbeit.swiss,CRM Specialist,,,22,exhausted,,,,
2026-09-03,arbeit.swiss,753,,,22,exhausted,,,,
2026-09-03,arbeit.swiss,BMA,,,22,exhausted,,,,
2026-09-03,arbeit.swiss,Ressortleiter,,,22,exhausted,,,,
2026-09-03,arbeit.swiss,Corporate Travel Manager,,,22,exhausted,,,,
2026-09-03,arbeit.swiss,Bijouterie,,,21,exhausted,,,,
2026-09-03,arbeit.swiss,Digital Health Manager,,,21,exhausted,,,,
2026-09-03,arbeit.swiss,211,,,21,exhausted,,,,
2026-09-03,arbeit.swiss,Augenoptiker,,,21,exhausted,,,,
2026-09-03,arbeit.swiss,Animateur,,,21,exhausted,,,,
2026-09-03,arbeit.swiss,516,,,20,exhausted,,,,
2026-09-03,arbeit.swiss,Head of Communications,,,20,exhausted,,,,
2026-09-03,arbeit.swiss,621,,,20,exhausted,,,,
2026-09-03,arbeit.swiss,Guest Experience Manager,,,19,exhausted,,,,
2026-09-03,arbeit.swiss,225,,,19,exhausted,,,,
2026-09-03,arbeit.swiss,230,,,19,exhausted,,,,
2026-09-03,arbeit.swiss,352,,,19,exhausted,,,,
2026-09-03,arbeit.swiss,Feinmechaniker,,,19,exhausted,,,,
2026-09-03,arbeit.swiss,MTRA,,,18,exhausted,,,,
2026-09-03,arbeit.swiss,Senior Scientist,,,18,exhausted,,,,
2026-09-03,arbeit.swiss,Anlagenbauer,,,18,exhausted,,,,
2026-09-03,arbeit.swiss,324,,,17,exhausted,,,,
2026-09-03,arbeit.swiss,Polizist,,,17,exhausted,,,,
2026-09-03,arbeit.swiss,Solarmonteur,,,17,exhausted,,,,
2026-09-03,arbeit.swiss,612,,,17,exhausted,,,,
2026-09-03,arbeit.swiss,Erntehelfer,,,17,exhausted,,,,
2026-09-03,arbeit.swiss,Automechatroniker,,,17,exhausted,,,,
2026-09-03,arbeit.swiss,Boutique Manager,,,16,exhausted,,,,
2026-09-03,arbeit.swiss,Kaufmännischer Mitarbeiter,,,15,exhausted,,,,
2026-09-03,arbeit.swiss,PhD Student,,,15,exhausted,,,,
2026-09-03,arbeit.swiss,Communications Director,,,15,exhausted,,,,
2026-09-03,arbeit.swiss,Landmaschinen-Servicetechniker,,,15,exhausted,,,,
2026-09-03,arbeit.swiss,TOA,,,14,exhausted,,,,
2026-09-03,arbeit.swiss,511,,,14,exhausted,,,,
2026-09-03,arbeit.swiss,315,,,14,exhausted,,,,
2026-09-03,arbeit.swiss,Retail Luxury,,,14,exhausted,,,,
2026-09-03,arbeit.swiss,223,,,14,exhausted,,,,
2026-09-03,arbeit.swiss,Ingenieur Energieversorgung,,,13,exhausted,,,,
2026-09-03,arbeit.swiss,Travel Consultant,,,13,exhausted,,,,
2026-09-03,arbeit.swiss,Principal Scientist,,,13,exhausted,,,,
2026-09-03,arbeit.swiss,Fitnesstrainer,,,12,exhausted,,,,
2026-09-03,arbeit.swiss,Kundenberater KMU,,,11,exhausted,,,,
2026-09-03,arbeit.swiss,Marketing Coordinator,,,11,exhausted,,,,
2026-09-03,arbeit.swiss,265,,,11,exhausted,,,,
2026-09-03,arbeit.swiss,Tax Consultant,,,11,exhausted,,,,
2026-09-03,arbeit.swiss,Destination Manager,,,11,exhausted,,,,
2026-09-03,arbeit.swiss,Versicherungsfachmann,,,10,exhausted,,,,
2026-09-03,arbeit.swiss,Bijoutier,,,9,exhausted,,,,
2026-09-03,arbeit.swiss,Event Coordinator,,,9,exhausted,,,,
2026-09-03,arbeit.swiss,Optometrist,,,8,exhausted,,,,
2026-09-03,arbeit.swiss,Anwendungstechniker,,,8,exhausted,,,,
2026-09-03,arbeit.swiss,817,,,7,exhausted,,,,
2026-09-03,arbeit.swiss,Schmied,,,7,exhausted,,,,
2026-09-03,arbeit.swiss,Konditorin,,,7,exhausted,,,,
2026-09-03,arbeit.swiss,314,,,7,exhausted,,,,
2026-09-03,arbeit.swiss,Pharma Assistentin,,,6,exhausted,,,,
2026-09-03,arbeit.swiss,Renewable Energy Engineer,,,6,exhausted,,,,
2026-09-03,arbeit.swiss,Insurance Broker,,,6,exhausted,,,,
2026-09-03,arbeit.swiss,Verkaufsleiter Versicherung,,,6,exhausted,,,,
2026-09-03,arbeit.swiss,Aussendienst Versicherung,,,6,exhausted,,,,
2026-09-03,arbeit.swiss,Unternehmensberater,,,6,exhausted,,,,
2026-09-03,arbeit.swiss,Doktorand,,,5,exhausted,,,,
2026-09-03,arbeit.swiss,Brand Manager Luxury,,,5,exhausted,,,,
2026-09-03,arbeit.swiss,Energy Analyst,,,5,exhausted,,,,
2026-09-03,arbeit.swiss,Direktor Bildung,,,5,exhausted,,,,
2026-09-03,arbeit.swiss,Bildungsverantwortlicher,,,4,exhausted,,,,
2026-09-03,arbeit.swiss,Wissenschaftlicher Mitarbeiter,,,4,exhausted,,,,
2026-09-03,arbeit.swiss,Optiker,,,4,exhausted,,,,
2026-09-03,arbeit.swiss,Bäckerin,,,4,exhausted,,,,
2026-09-03,arbeit.swiss,Schadenexperte,,,4,exhausted,,,,
2026-09-03,arbeit.swiss,Fleischer,,,3,exhausted,,,,
2026-09-03,arbeit.swiss,Watchmaker,,,3,exhausted,,,,
2026-09-03,arbeit.swiss,Ausbildungsleiter,,,3,exhausted,,,,
2026-09-03,arbeit.swiss,GMP Auditor,,,3,exhausted,,,,
2026-09-03,arbeit.swiss,Chocolatier,,,3,exhausted,,,,
2026-09-03,arbeit.swiss,Applikationsingenieur,,,2,exhausted,,,,
2026-09-03,arbeit.swiss,Milchpraktiker,,,2,exhausted,,,,
2026-09-03,arbeit.swiss,Applikationstechniker,,,2,exhausted,,,,
2026-09-03,arbeit.swiss,Kaufmännischer Angestellter,,,1,exhausted,,,,
2026-09-03,arbeit.swiss,Wissenschaftlicher Assistent,,,1,exhausted,,,,
2026-09-03,arbeit.swiss,Verbandssekretär,,,1,exhausted,,,,
2026-09-03,arbeit.swiss,Fertigungsmechaniker,,,1,exhausted,,,,
2026-09-03,arbeit.swiss,Pilates Lehrer,,,1,exhausted,,,,
2026-09-03,arbeit.swiss,Eventmanager,,,1,exhausted,,,,
2026-09-03,arbeit.swiss,Personalfachmann,,,1,exhausted,,,,
2026-09-03,arbeit.swiss,Materialwirtschafter,,,0,exhausted,,,,
2026-09-03,arbeit.swiss,Fachoptiker,,,0,exhausted,,,,
2026-09-03,arbeit.swiss,700,,,0,exhausted,,,,
2026-09-03,arbeit.swiss,622,,,0,exhausted,,,,
2026-09-03,arbeit.swiss,Event Manager Tourism,,,0,exhausted,,,,
2026-09-03,arbeit.swiss,Bundesrichter,,,0,exhausted,,,,
2026-09-03,arbeit.swiss,Boutique Director,,,0,exhausted,,,,
2026-09-03,arbeit.swiss,Biotechnologe,,,0,exhausted,,,,
